user_id,date,region,tenure_days,subscription_tier,login_count,session_duration_minutes,api_calls,feature_usage_score,resource_consumption_mb,cpu_usage_percent,support_tickets_created,login_avg_7d,session_avg_7d,login_trend_7d,engagement_score,inactivity_days,usage_drop_pct,volatility_score,resource_efficiency
user_00003,2025-01-06,EU,144,Professional,3,51.1,38,0.773,424.7,30.8,0,3.5,46.95,0.0,107.46,0,0.0,1.517,0.0895
user_00003,2025-01-07,EU,145,Professional,4,58.6,45,0.859,385.2,35.3,0,3.57,48.61,0.0,103.46,0,0.0,1.397,0.1168
user_00003,2025-01-08,EU,146,Professional,4,55.2,48,0.783,423.8,38.5,0,3.57,48.07,0.0,111.4,0,3.46,1.302,0.1133
user_00003,2025-01-09,EU,147,Professional,6,55.4,51,0.824,467.8,35.9,0,4.14,46.3,4.0,121.74,0,5.78,1.453,0.109
user_00003,2025-01-10,EU,148,Professional,5,69.4,67,0.821,512.3,46.1,0,4.0,50.16,-1.0,137.94,0,2.4,1.414,0.1308
user_00003,2025-01-11,EU,149,Professional,3,41.4,31,0.774,255.1,30.5,0,3.86,52.27,-1.0,69.5,0,-1.77,1.375,0.1215
user_00003,2025-01-12,EU,150,Professional,4,40.2,41,0.821,308.6,27.8,0,4.14,53.04,2.0,83.26,0,-6.0,1.311,0.1329
user_00003,2025-01-13,EU,151,Professional,4,59.3,55,0.729,480.8,37.0,0,4.29,54.21,1.0,125.72,0,-6.43,1.256,0.1144
user_00003,2025-01-14,EU,152,Professional,6,46.1,60,0.837,385.2,56.6,0,4.57,52.43,2.0,106.06,0,-6.42,1.328,0.1558
user_00003,2025-01-15,EU,153,Professional,4,60.9,59,0.805,441.1,39.3,0,4.57,53.24,0.0,119.3,0,-7.62,1.328,0.1338
user_00003,2025-01-16,EU,154,Professional,3,61.2,33,0.82,394.9,43.8,0,4.14,54.07,-3.0,102.02,0,-6.14,1.231,0.0836
user_00003,2025-01-17,EU,155,Professional,5,57.4,59,0.784,475.4,34.3,0,4.14,52.36,0.0,125.76,0,-1.68,1.141,0.1241
user_00003,2025-01-18,EU,156,Professional,4,54.7,44,0.736,367.8,41.7,0,4.29,54.26,1.0,98.9,0,-3.07,1.141,0.1196
user_00003,2025-01-19,EU,157,Professional,2,45.8,30,0.869,403.6,26.7,0,4.0,55.06,-2.0,99.48,0,-2.81,1.141,0.0743
user_00003,2025-01-20,EU,158,Professional,3,52.4,38,0.746,423.5,32.9,0,3.86,54.07,-1.0,107.48,0,-0.4,1.141,0.0897
user_00003,2025-01-21,EU,159,Professional,5,65.0,59,0.845,481.4,41.8,0,3.71,56.77,-1.0,128.48,0,-1.68,1.167,0.1226
user_00003,2025-01-22,EU,160,Professional,5,57.4,43,0.813,411.9,25.0,0,3.86,56.27,1.0,108.26,0,-0.45,1.188,0.1044
user_00003,2025-01-23,EU,161,Professional,5,47.3,47,0.859,386.9,38.4,0,4.14,54.29,2.0,102.44,0,-1.78,1.099,0.1215
user_00003,2025-01-24,EU,162,Professional,5,57.9,59,0.811,472.8,43.1,0,4.14,54.36,0.0,125.34,0,-2.58,1.099,0.1248
user_00003,2025-01-25,EU,163,Professional,3,24.8,37,0.815,166.4,16.7,0,4.0,50.09,-1.0,50.24,0,2.65,1.099,0.2224
user_00003,2025-01-26,EU,164,Professional,3,50.7,37,0.766,366.6,33.3,0,4.14,50.79,1.0,95.46,0,3.98,1.141,0.1009
user_00003,2025-01-27,EU,165,Professional,5,60.2,54,0.808,453.1,44.8,0,4.43,51.9,2.0,120.36,0,1.91,1.167,0.1192
user_00003,2025-01-28,EU,166,Professional,5,49.7,48,0.801,384.7,57.6,0,4.43,49.71,0.0,102.78,0,5.15,1.072,0.1248
user_00003,2025-01-29,EU,167,Professional,6,56.8,73,0.782,482.7,40.6,0,4.57,49.63,1.0,131.6,0,2.81,1.188,0.1512
user_00003,2025-01-30,EU,168,Professional,6,58.6,66,0.797,457.5,69.2,0,4.71,51.24,1.0,124.82,0,1.33,1.222,0.1443
user_00003,2025-01-31,EU,169,Professional,4,48.8,53,0.787,388.8,34.1,0,4.57,49.94,-1.0,104.62,0,2.7,1.216,0.1363
user_00003,2025-02-01,EU,170,Professional,2,40.9,41,0.815,290.9,27.7,0,4.43,52.24,-1.0,79.26,0,-2.51,1.369,0.1409
user_00003,2025-02-02,EU,171,Professional,2,49.3,48,0.824,414.2,47.3,0,4.29,52.04,-1.0,107.7,0,-3.59,1.369,0.1159
user_00003,2025-02-03,EU,172,Professional,4,49.2,37,0.785,315.5,37.4,0,4.14,50.47,-1.0,85.24,0,-0.37,1.326,0.1173
user_00003,2025-02-04,EU,173,Professional,5,61.0,53,0.91,459.1,28.4,0,4.14,52.09,0.0,121.42,0,-3.41,1.326,0.1154
user_00003,2025-02-05,EU,174,Professional,5,55.5,48,0.908,427.3,47.5,0,4.0,51.9,-1.0,112.46,0,-0.5,1.326,0.1123
user_00003,2025-02-06,EU,175,Professional,5,57.7,39,0.797,403.6,40.6,0,3.86,51.77,-1.0,105.46,0,2.35,1.326,0.0966
user_00003,2025-02-07,EU,176,Professional,5,57.1,58,0.86,432.8,38.5,0,4.0,52.96,1.0,116.88,0,0.1,1.326,0.134
user_00003,2025-02-08,EU,177,Professional,3,45.4,49,0.864,410.8,21.7,0,4.14,53.6,1.0,106.84,0,0.19,1.326,0.1193
user_00003,2025-02-09,EU,178,Professional,3,34.1,20,0.808,208.5,25.9,0,4.29,51.43,1.0,55.42,0,4.57,1.326,0.0959
user_00003,2025-02-10,EU,179,Professional,5,57.8,58,0.918,453.8,46.2,0,4.43,52.66,1.0,121.22,0,-0.25,1.326,0.1278
user_00003,2025-02-11,EU,180,Professional,6,49.0,40,0.804,354.8,37.5,0,4.57,50.94,1.0,94.56,0,2.85,1.393,0.1127
user_00003,2025-02-12,EU,181,Professional,4,45.8,50,0.839,343.3,21.1,0,4.43,49.56,-1.0,94.02,0,2.88,1.311,0.1456
user_00003,2025-02-13,EU,182,Professional,6,48.1,47,0.84,296.5,52.7,0,4.57,48.19,1.0,84.82,0,3.05,1.311,0.1585
user_00003,2025-02-14,EU,183,Professional,5,65.1,64,0.687,475.3,45.6,0,4.57,49.33,0.0,128.78,0,3.02,1.326,0.1347
user_00003,2025-02-15,EU,184,Professional,4,44.2,40,0.712,317.4,36.6,0,4.71,49.16,1.0,85.52,0,6.45,1.158,0.126
user_00003,2025-02-16,EU,185,Professional,4,40.3,14,0.738,309.0,27.7,0,4.86,50.04,1.0,75.26,0,1.41,0.938,0.0453
user_00003,2025-02-17,EU,186,Professional,5,65.1,62,0.827,505.3,50.1,0,4.86,51.09,0.0,134.18,0,2.96,0.929,0.1227
user_00003,2025-02-18,EU,187,Professional,3,59.9,62,0.865,453.1,42.3,0,4.43,52.64,-3.0,122.1,0,-0.82,1.019,0.1368
user_00003,2025-02-19,EU,188,Professional,4,52.6,46,0.786,363.8,13.7,0,4.43,53.61,0.0,98.28,0,-2.43,1.016,0.1264
user_00003,2025-02-20,EU,189,Professional,4,72.1,64,0.874,545.2,48.2,0,4.14,57.04,-2.0,143.86,0,-7.81,1.008,0.1174
user_00003,2025-02-21,EU,190,Professional,5,60.6,59,0.795,475.2,61.1,0,4.14,56.4,0.0,126.36,0,-6.79,1.008,0.1242
user_00003,2025-02-22,EU,191,Professional,5,48.7,47,0.689,386.8,21.9,0,4.29,57.04,1.0,102.7,0,-9.43,0.941,0.1215
user_00003,2025-02-23,EU,192,Professional,4,32.1,19,0.816,217.3,25.7,0,4.29,55.87,0.0,56.78,0,-6.82,0.852,0.0874
user_00003,2025-02-24,EU,193,Professional,6,65.1,68,0.884,501.9,33.1,0,4.43,55.87,1.0,135.6,0,-5.97,0.929,0.1355
user_00003,2025-02-25,EU,194,Professional,4,55.4,45,0.887,426.2,41.8,0,4.57,55.23,1.0,111.02,0,-3.33,0.855,0.1056
user_00003,2025-02-26,EU,195,Professional,5,47.6,28,0.823,333.1,49.0,0,4.71,54.51,1.0,86.04,0,-2.24,0.852,0.0841
user_00003,2025-02-27,EU,196,Professional,4,54.5,53,0.946,460.8,45.3,0,4.71,52.0,0.0,120.16,0,3.23,0.756,0.115
user_00003,2025-02-28,EU,197,Professional,6,48.0,45,0.806,410.8,41.6,0,4.86,50.2,1.0,107.06,0,4.4,0.855,0.1095
user_00003,2025-03-01,EU,198,Professional,3,39.7,36,0.791,321.3,14.6,0,4.57,48.91,-2.0,83.9,0,6.8,0.938,0.112
user_00003,2025-03-02,EU,199,Professional,3,26.7,31,0.864,213.7,7.3,0,4.43,48.14,-1.0,58.28,0,5.53,1.008,0.1451
user_00003,2025-03-03,EU,200,Professional,5,49.1,38,0.781,348.2,34.6,0,4.29,45.86,-1.0,92.36,0,8.78,1.008,0.1091
user_00003,2025-03-04,EU,201,Professional,6,58.6,50,0.762,382.9,49.9,0,4.57,46.31,2.0,105.1,0,8.53,1.016,0.1306
user_00003,2025-03-05,EU,202,Professional,4,49.6,58,0.727,357.2,43.8,0,4.43,46.6,-1.0,99.96,0,6.68,1.016,0.1624
user_00003,2025-03-06,EU,203,Professional,4,61.8,37,0.72,412.9,50.9,0,4.43,47.64,0.0,107.24,0,6.09,1.016,0.0896
user_00003,2025-03-07,EU,204,Professional,6,73.3,63,0.807,596.4,39.8,0,4.43,51.26,0.0,154.64,0,1.26,1.082,0.1056
user_00003,2025-03-08,EU,205,Professional,4,37.8,29,0.763,280.0,39.3,0,4.57,50.99,1.0,73.46,0,0.68,1.089,0.1036
user_00003,2025-03-09,EU,206,Professional,4,32.3,38,0.86,339.4,26.7,0,4.71,51.79,1.0,86.94,0,-1.24,1.089,0.112
user_00003,2025-03-10,EU,207,Professional,6,53.5,49,0.853,377.2,42.8,0,4.86,52.41,1.0,102.64,0,-5.12,1.089,0.1299
user_00003,2025-03-11,EU,208,Professional,4,43.0,25,0.763,252.1,31.7,0,4.57,50.19,-2.0,67.72,0,-2.95,1.089,0.0992
user_00003,2025-03-12,EU,209,Professional,4,54.3,60,0.859,431.1,32.6,0,4.57,50.86,0.0,116.28,0,-3.06,1.092,0.1392
user_00003,2025-03-13,EU,210,Professional,6,51.0,50,0.732,396.9,51.4,0,4.86,49.31,2.0,106.38,0,-3.98,1.151,0.126
user_00003,2025-03-14,EU,211,Professional,4,60.5,54,0.836,448.1,39.0,0,4.57,47.49,-2.0,119.12,0,2.11,1.092,0.1205
user_00003,2025-03-15,EU,212,Professional,4,47.6,38,0.876,322.5,43.0,0,4.57,48.89,0.0,86.62,0,0.39,1.016,0.1178
user_00003,2025-03-16,EU,213,Professional,1,36.8,41,0.868,300.1,24.1,0,4.14,49.53,-3.0,79.98,0,2.93,1.342,0.1366
user_00003,2025-03-17,EU,214,Professional,6,71.1,69,0.888,533.6,46.5,0,4.14,52.04,0.0,143.44,0,0.72,1.401,0.1293
user_00003,2025-03-18,EU,215,Professional,6,60.1,52,0.846,488.0,52.5,0,4.43,54.49,2.0,127.02,0,-5.86,1.401,0.1066
user_00003,2025-03-19,EU,216,Professional,7,57.6,42,0.943,429.7,51.7,0,4.86,54.96,3.0,112.16,0,-4.44,1.541,0.0977
user_00003,2025-03-20,EU,217,Professional,5,68.3,66,0.858,525.2,44.1,0,4.71,57.43,-1.0,140.0,0,-6.61,1.528,0.1257
user_00003,2025-03-21,EU,218,Professional,4,45.9,48,0.874,372.5,37.0,0,4.71,55.34,0.0,99.28,0,-7.94,1.499,0.1289
user_00003,2025-03-22,EU,219,Professional,4,37.3,33,0.942,225.7,35.2,0,4.71,53.87,0.0,63.7,0,-5.5,1.499,0.1462
user_00003,2025-03-23,EU,220,Professional,3,24.8,27,0.829,132.8,29.2,0,5.0,52.16,2.0,40.52,0,-3.37,1.555,0.2033
user_00003,2025-03-24,EU,221,Professional,6,60.1,68,0.938,514.2,40.5,0,5.0,50.59,0.0,137.06,0,-0.01,1.555,0.1322
user_00003,2025-03-25,EU,222,Professional,3,63.5,73,0.886,554.1,35.5,0,4.57,51.07,-3.0,146.32,0,2.62,1.605,0.1317
user_00003,2025-03-26,EU,223,Professional,4,52.1,58,0.923,384.4,43.4,0,4.14,50.29,-3.0,105.9,0,2.78,1.605,0.1509
user_00003,2025-03-27,EU,224,Professional,6,67.8,64,0.927,523.0,55.3,0,4.29,50.21,1.0,139.16,0,4.96,1.605,0.1224
user_00003,2025-03-28,EU,225,Professional,6,66.2,49,0.823,509.0,52.2,0,4.57,53.11,2.0,131.54,0,1.57,1.646,0.0963
user_00003,2025-03-29,EU,226,Professional,3,53.3,46,0.868,429.7,23.8,0,4.43,55.4,-1.0,111.3,0,-2.93,1.697,0.1071
user_00003,2025-03-30,EU,227,Professional,5,31.7,20,0.906,200.3,31.4,0,4.71,56.39,2.0,53.9,0,-6.39,1.351,0.0998
user_00003,2025-03-31,EU,228,Professional,5,68.0,56,0.949,476.7,39.9,0,4.57,57.51,-1.0,127.24,0,-6.23,1.311,0.1175
user_00004,2025-01-01,EU,393,Professional,3,43.9,50,1.0,326.9,27.8,0,3.0,43.9,0.0,90.06,0,0.0,0.0,0.153
user_00004,2025-01-02,EU,394,Professional,4,45.6,52,1.0,355.3,32.0,0,3.5,44.75,0.0,96.98,0,0.0,0.0,0.1464
user_00004,2025-01-03,EU,395,Professional,4,45.0,34,0.958,365.7,32.2,0,3.67,44.83,0.0,93.54,0,0.0,0.0,0.093
user_00004,2025-01-04,EU,396,Professional,3,50.9,37,0.904,399.9,23.7,0,3.5,46.35,0.0,102.16,0,0.0,0.0,0.0925
user_00004,2025-01-05,EU,397,Professional,3,24.5,23,1.0,155.1,16.7,0,3.4,41.98,0.0,43.72,0,0.0,0.548,0.1483
user_00004,2025-01-06,EU,398,Professional,3,47.0,39,1.0,343.7,23.9,0,3.33,42.82,0.0,90.74,0,0.0,0.516,0.1135
user_00004,2025-01-07,EU,399,Professional,3,49.8,42,1.0,413.3,34.0,0,3.29,43.81,0.0,106.12,0,0.0,0.488,0.1016
user_00004,2025-01-08,EU,400,Professional,5,44.5,51,0.983,312.4,39.5,0,3.57,43.9,2.0,88.18,0,0.18,0.756,0.1633
user_00004,2025-01-09,EU,401,Professional,5,30.5,22,0.956,214.3,31.2,0,3.71,41.74,1.0,57.06,0,2.72,0.866,0.1027
user_00004,2025-01-10,EU,402,Professional,4,47.2,47,0.969,388.7,25.3,0,3.71,42.06,0.0,102.48,0,3.16,0.823,0.1209
user_00004,2025-01-11,EU,403,Professional,3,31.1,33,0.878,252.7,23.4,0,3.71,39.23,0.0,67.56,0,6.94,0.809,0.1306
user_00004,2025-01-12,EU,404,Professional,3,23.1,22,1.0,178.9,23.2,0,3.71,39.03,0.0,47.9,0,2.68,0.793,0.123
user_00004,2025-01-13,EU,405,Professional,4,55.9,37,1.0,371.3,33.8,0,3.86,40.3,1.0,97.74,0,2.87,0.768,0.0996
user_00004,2025-01-14,EU,406,Professional,6,35.4,28,0.936,308.1,36.9,0,4.29,38.24,3.0,78.9,0,7.18,0.975,0.0909
user_00004,2025-01-15,EU,407,Professional,3,43.5,59,1.0,343.5,33.2,0,4.0,38.1,-2.0,96.0,0,6.31,0.975,0.1718
user_00004,2025-01-16,EU,408,Professional,5,54.4,59,0.97,424.0,47.3,0,4.0,41.51,0.0,114.88,0,-2.02,1.027,0.1392
user_00004,2025-01-17,EU,409,Professional,2,45.6,48,0.924,375.6,26.3,0,3.71,41.29,-2.0,99.24,0,-0.99,1.139,0.1278
user_00004,2025-01-18,EU,410,Professional,2,18.1,13,1.0,111.9,9.9,0,3.57,39.43,-1.0,30.5,0,-0.83,1.216,0.1162
user_00004,2025-01-19,EU,411,Professional,3,37.0,42,0.999,288.6,24.8,0,3.57,41.41,0.0,78.62,0,-3.1,1.216,0.1455
user_00004,2025-01-20,EU,412,Professional,4,40.3,42,0.917,359.2,26.8,0,3.57,39.19,0.0,93.7,0,-2.14,1.204,0.1169
user_00004,2025-01-21,EU,413,Professional,4,44.5,42,0.959,319.8,29.8,0,3.29,40.49,-2.0,86.66,0,-5.25,1.188,0.1313
user_00004,2025-01-22,EU,414,Professional,3,39.8,45,1.0,334.7,24.9,0,3.29,39.96,0.0,89.3,0,-3.97,1.151,0.1344
user_00004,2025-01-23,EU,415,Professional,3,51.4,53,0.91,373.6,31.3,0,3.0,39.53,-2.0,101.8,0,2.16,1.092,0.1419
user_00004,2025-01-24,EU,416,Professional,4,32.6,27,0.94,226.1,25.5,1,3.29,37.67,2.0,61.04,0,5.3,1.092,0.1194
user_00004,2025-01-25,EU,417,Professional,1,36.5,37,0.994,235.9,18.3,0,3.14,40.3,-1.0,65.88,0,-1.04,1.277,0.1568
user_00004,2025-01-26,EU,418,Professional,3,29.1,43,1.0,204.7,43.7,0,3.14,39.17,0.0,60.56,0,3.2,1.277,0.2101
user_00004,2025-01-27,EU,419,Professional,5,35.4,40,0.948,299.3,37.5,0,3.29,38.47,1.0,80.44,0,4.06,1.342,0.1336
user_00004,2025-01-28,EU,420,Professional,3,52.0,51,0.988,378.3,22.2,0,3.14,39.54,-1.0,102.26,0,3.3,1.122,0.1348
user_00004,2025-01-29,EU,421,Professional,4,51.1,46,1.0,423.3,37.3,0,3.29,41.16,1.0,109.88,0,0.94,1.139,0.1087
user_00004,2025-01-30,EU,422,Professional,4,44.7,39,0.917,287.6,38.5,0,3.43,40.2,1.0,79.36,0,1.79,1.051,0.1356
user_00004,2025-01-31,EU,423,Professional,3,33.5,35,1.0,263.2,29.6,0,3.29,40.33,-1.0,70.74,0,-2.48,0.994,0.133
user_00004,2025-02-01,EU,424,Professional,1,15.2,15,0.843,76.9,5.3,0,3.29,37.29,0.0,23.22,0,4.58,1.122,0.1951
user_00004,2025-02-02,EU,425,Professional,3,37.4,40,1.0,293.6,28.6,0,3.29,38.47,0.0,79.1,0,1.26,1.122,0.1362
user_00004,2025-02-03,EU,426,Professional,3,40.3,30,0.966,284.8,21.8,0,3.0,39.17,-2.0,74.92,0,0.57,1.099,0.1053
user_00004,2025-02-04,EU,427,Professional,5,43.2,35,0.977,297.8,26.7,0,3.29,37.91,2.0,80.2,0,4.07,1.188,0.1175
user_00004,2025-02-05,EU,428,Professional,3,42.9,48,0.937,305.6,32.2,0,3.14,36.74,-1.0,85.0,0,8.31,1.188,0.1571
user_00004,2025-02-06,EU,429,Professional,4,24.9,29,1.0,248.0,42.1,0,3.14,33.91,0.0,64.48,0,7.88,1.204,0.1169
user_00004,2025-02-07,EU,430,Professional,3,44.2,30,0.9,288.8,35.4,0,3.14,35.44,0.0,76.5,0,8.14,1.188,0.1039
user_00004,2025-02-08,EU,431,Professional,1,27.2,17,0.977,222.3,21.6,0,3.14,37.16,0.0,55.3,0,1.05,1.188,0.0765
user_00004,2025-02-09,EU,432,Professional,1,40.9,31,0.891,342.4,27.4,0,2.86,37.66,-2.0,86.26,0,2.09,1.328,0.0905
user_00004,2025-02-10,EU,433,Professional,3,43.9,52,0.946,377.6,37.5,0,2.86,38.17,0.0,100.8,0,-0.83,1.207,0.1377
user_00004,2025-02-11,EU,434,Professional,3,21.8,5,0.871,146.8,22.5,0,2.57,35.11,-2.0,36.12,0,1.27,1.207,0.0341
user_00004,2025-02-12,EU,435,Professional,2,42.0,39,0.891,317.6,9.8,0,2.43,34.99,-1.0,84.22,0,-1.12,1.188,0.1228
user_00004,2025-02-13,EU,436,Professional,6,42.1,51,0.929,342.8,38.0,0,2.71,37.44,2.0,94.08,0,-5.5,1.439,0.1488
user_00004,2025-02-14,EU,437,Professional,3,41.3,33,1.0,297.1,39.8,0,2.71,37.03,0.0,78.48,0,-5.09,1.439,0.1111
user_00004,2025-02-15,EU,438,Professional,1,26.2,24,1.0,203.6,23.9,0,2.71,36.89,0.0,53.46,0,-1.71,1.439,0.1179
user_00004,2025-02-16,EU,439,Professional,2,48.8,38,0.893,315.7,43.3,0,2.86,38.01,1.0,84.9,0,-0.89,1.46,0.1204
user_00004,2025-02-17,EU,440,Professional,5,47.4,61,0.845,386.9,35.5,0,3.14,38.51,2.0,106.66,0,0.98,1.569,0.1577
user_00004,2025-02-18,EU,441,Professional,3,47.9,62,0.907,387.2,30.3,0,3.14,42.24,0.0,106.52,0,-9.33,1.46,0.1601
user_00004,2025-02-19,EU,442,Professional,3,50.2,48,0.817,344.9,42.1,0,3.29,43.41,1.0,94.32,0,-10.23,1.46,0.1392
user_00004,2025-02-20,EU,443,Professional,3,41.5,44,0.844,299.8,29.6,0,2.86,43.33,-3.0,82.36,0,-6.44,1.424,0.1468
user_00004,2025-02-21,EU,444,Professional,2,44.4,47,0.939,351.8,22.6,0,2.71,43.77,-1.0,93.94,0,-7.51,1.437,0.1336
user_00004,2025-02-22,EU,445,Professional,4,28.2,21,0.893,207.3,25.5,0,3.14,44.06,3.0,54.6,0,-7.77,1.385,0.1013
user_00004,2025-02-23,EU,446,Professional,3,40.5,45,0.868,294.6,26.5,0,3.29,42.87,1.0,81.42,0,-7.62,1.269,0.1527
user_00004,2025-02-24,EU,447,Professional,3,38.1,30,0.907,310.9,28.0,0,3.0,41.54,-2.0,79.7,0,-4.86,1.269,0.0965
user_00004,2025-02-25,EU,448,Professional,3,41.6,40,0.936,379.1,20.7,0,3.0,40.64,0.0,97.04,0,2.09,1.269,0.1055
user_00004,2025-02-26,EU,449,Professional,2,47.8,51,0.874,374.8,10.5,0,2.86,40.3,-1.0,100.42,0,2.4,1.269,0.1361
user_00004,2025-02-27,EU,450,Professional,3,32.5,32,0.884,235.0,30.7,0,2.86,39.01,0.0,64.0,0,3.02,0.949,0.1362
user_00004,2025-02-28,EU,451,Professional,4,49.5,56,0.885,423.6,28.6,0,3.14,39.74,2.0,112.62,0,2.67,0.997,0.1322
user_00004,2025-03-01,EU,452,Professional,4,24.0,41,0.95,191.7,23.0,0,3.14,39.14,0.0,56.64,0,2.59,0.864,0.2139
user_00004,2025-03-02,EU,453,Professional,2,29.6,33,0.925,196.6,12.4,0,3.0,37.59,-1.0,55.74,0,4.52,0.864,0.1679
user_00004,2025-03-03,EU,454,Professional,5,47.6,48,0.948,347.4,38.1,0,3.29,38.94,2.0,94.9,0,0.98,0.864,0.1382
user_00004,2025-03-04,EU,455,Professional,4,43.0,46,0.941,345.0,37.4,0,3.43,39.14,1.0,92.6,0,0.56,0.893,0.1333
user_00004,2025-03-05,EU,456,Professional,3,44.8,46,0.888,349.2,23.5,0,3.57,38.71,1.0,93.5,0,1.68,0.893,0.1317
user_00004,2025-03-06,EU,457,Professional,5,50.1,52,1.0,384.3,64.3,0,3.86,41.23,2.0,103.98,0,-3.29,1.008,0.1353
user_00004,2025-03-07,EU,458,Professional,3,44.3,47,0.904,400.4,30.2,0,3.71,40.49,-1.0,103.94,0,-0.97,0.938,0.1174
user_00004,2025-03-08,EU,459,Professional,3,28.0,22,0.875,282.6,21.3,0,3.57,41.06,-1.0,69.62,0,-1.86,0.929,0.0778
user_00004,2025-03-09,EU,460,Professional,2,33.2,34,0.941,238.1,22.7,0,3.57,41.57,0.0,65.06,0,-4.83,0.994,0.1428
user_00004,2025-03-10,EU,461,Professional,3,32.1,39,0.949,291.6,24.9,0,3.29,39.36,-2.0,77.34,0,-2.08,0.994,0.1337
user_00004,2025-03-11,EU,462,Professional,4,43.4,46,0.942,310.3,21.0,0,3.29,39.41,0.0,85.74,0,-1.89,1.008,0.1482
user_00004,2025-03-12,EU,463,Professional,4,31.1,23,0.888,210.9,18.4,0,3.43,37.46,1.0,56.5,0,0.69,0.941,0.1091
user_00004,2025-03-13,EU,464,Professional,4,32.3,31,0.972,206.8,28.0,0,3.29,34.91,-1.0,58.32,0,8.3,0.938,0.1499
user_00004,2025-03-14,EU,465,Professional,3,51.2,43,0.978,389.1,27.6,0,3.29,35.9,0.0,101.86,0,7.78,0.941,0.1105
user_00004,2025-03-15,EU,466,Professional,3,24.8,25,0.915,212.5,14.2,0,3.29,35.44,0.0,55.86,0,10.19,0.938,0.1176
user_00004,2025-03-16,EU,467,Professional,1,38.8,50,0.966,366.2,17.3,0,3.14,36.24,-1.0,96.3,0,7.93,1.082,0.1365
user_00004,2025-03-17,EU,468,Professional,4,36.9,28,0.912,283.0,19.4,0,3.29,36.93,1.0,73.58,0,6.87,0.994,0.0989
user_00004,2025-03-18,EU,469,Professional,2,48.7,38,0.945,384.4,30.5,0,3.0,37.69,-2.0,98.62,0,5.1,1.027,0.0989
user_00004,2025-03-19,EU,470,Professional,5,35.1,38,0.935,291.2,38.2,0,3.14,38.26,1.0,78.16,0,-0.05,1.139,0.1305
user_00004,2025-03-20,EU,471,Professional,4,43.5,50,0.921,307.1,40.8,0,3.14,39.86,0.0,86.32,0,-6.7,1.051,0.1628
user_00004,2025-03-21,EU,472,Professional,3,54.7,41,0.898,394.3,22.7,0,3.14,40.36,0.0,103.0,0,-7.0,1.051,0.104
user_00004,2025-03-22,EU,473,Professional,2,32.2,7,0.91,183.1,13.1,0,3.0,41.41,-1.0,45.76,0,-7.49,1.099,0.0382
user_00004,2025-03-23,EU,474,Professional,2,26.2,9,0.86,192.7,1.0,0,3.14,39.61,1.0,47.08,0,-0.06,1.099,0.0467
user_00004,2025-03-24,EU,475,Professional,5,47.9,41,0.983,331.4,47.4,0,3.29,41.19,1.0,89.66,0,-1.9,1.204,0.1237
user_00004,2025-03-25,EU,476,Professional,3,33.3,29,0.928,232.1,29.4,0,3.43,38.99,1.0,62.68,0,2.69,1.188,0.1249
user_00004,2025-03-26,EU,477,Professional,4,41.4,36,0.929,323.4,48.9,0,3.29,39.89,-1.0,84.96,0,4.0,1.188,0.1113
user_00004,2025-03-27,EU,478,Professional,7,45.8,51,0.952,333.8,45.2,0,3.71,40.21,3.0,93.32,0,5.75,1.555,0.1528
user_00004,2025-03-28,EU,479,Professional,3,42.7,47,0.959,333.4,22.5,0,3.71,38.5,0.0,90.22,0,7.07,1.555,0.141
user_00004,2025-03-29,EU,480,Professional,1,26.4,24,0.947,225.3,15.2,0,3.57,37.67,-1.0,57.84,0,5.05,1.684,0.1065
user_00004,2025-03-30,EU,481,Professional,2,27.0,25,0.913,146.9,14.9,0,3.57,37.79,0.0,42.88,0,1.04,1.598,0.1702
user_00004,2025-03-31,EU,482,Professional,3,45.5,32,0.834,310.2,34.8,0,3.29,37.44,-2.0,81.64,0,3.3,1.59,0.1032
user_00005,2025-01-01,US,701,Basic,3,46.7,44,1.0,369.8,21.7,0,3.0,46.7,0.0,97.4,0,0.0,0.0,0.119
user_00005,2025-01-02,US,702,Basic,5,42.5,39,0.881,300.9,33.6,0,4.0,44.6,0.0,81.88,0,0.0,0.0,0.1296
user_00005,2025-01-03,US,703,Basic,4,30.7,32,0.966,253.8,19.0,0,4.0,39.97,0.0,67.7,0,0.0,0.0,0.1261
user_00005,2025-01-04,US,704,Basic,3,35.1,31,0.932,216.9,20.9,1,3.75,38.75,0.0,60.6,0,0.0,0.0,0.1429
user_00005,2025-01-05,US,705,Basic,4,31.5,23,0.986,230.6,32.0,0,3.8,37.3,0.0,60.52,0,0.0,0.837,0.0997
user_00005,2025-01-06,US,706,Basic,4,51.9,47,0.98,342.4,31.5,0,3.83,39.73,0.0,94.16,0,0.0,0.753,0.1373
user_00005,2025-01-07,US,707,Basic,4,40.6,43,1.0,290.8,30.1,0,3.86,39.86,0.0,80.38,0,0.0,0.69,0.1479
user_00005,2025-01-08,US,708,Basic,5,55.9,47,1.0,365.4,31.8,0,4.14,41.17,2.0,99.86,0,3.04,0.756,0.1286
user_00005,2025-01-09,US,709,Basic,4,62.9,60,1.0,412.1,22.7,0,4.0,44.09,-1.0,114.2,0,1.89,0.707,0.1456
user_00005,2025-01-10,US,710,Basic,3,50.4,46,1.0,382.5,39.9,1,3.86,46.9,-1.0,101.28,0,-1.73,0.738,0.1203
